movie_financial_summary_display_name,movie_financial_summary_domestic_box_office,movie_financial_summary_production_budget,movie_acting_role_display_name,movie_acting_role_billing,movie_acting_role_character_name,movie_technical_role_display_name,movie_genre_display_name,movie_source_display_name,movie_creative_type_display_name,movie_production_method_display_name,movie_sequel,movie_theatrical_release_release_date
Wallace & Gromit: The Curse of the Were-Rabbit,56068547,30000000,Ralph Fiennes,2,Victor Quartermaine,Nick Park,Adventure,Original Screenplay,Kids Fiction,Stop-Motion Animation,0,2005-10-07
Wallace & Gromit: The Curse of the Were-Rabbit,56068547,30000000,Peter Sallis,1,Wallace,Nick Park,Adventure,Original Screenplay,Kids Fiction,Stop-Motion Animation,0,2005-10-07
Wanderlust,17288155,32500000,Paul Rudd,1,George,David Wain,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2012-02-24
Wanderlust,17288155,32500000,Jennifer Aniston,2,Linda,David Wain,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2012-02-24
Wanderlust,17288155,32500000,Justin Theroux,3,Seth,David Wain,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2012-02-24
Wanted,134508551,75000000,James McAvoy,1,Wesley Gibson,Timur Bekmambetov,Action,Based on Comic/Graphic Novel,Science Fiction,Live Action,0,2008-06-27
Wanted,134508551,75000000,Morgan Freeman,2,Sloan,Timur Bekmambetov,Action,Based on Comic/Graphic Novel,Science Fiction,Live Action,0,2008-06-27
Wanted,134508551,75000000,Angelina Jolie,3,Fox,Timur Bekmambetov,Action,Based on Comic/Graphic Novel,Science Fiction,Live Action,0,2008-06-27
War,22486409,25000000,Jet Li,1,Rogue,Philip G. Atwell,Action,Original Screenplay,Contemporary Fiction,Live Action,0,2007-08-24
War,22486409,25000000,Jason Statham,2,Jack Crawford,Philip G. Atwell,Action,Original Screenplay,Contemporary Fiction,Live Action,0,2007-08-24
War,22486409,25000000,John Lone,3,Chang,Philip G. Atwell,Action,Original Screenplay,Contemporary Fiction,Live Action,0,2007-08-24
War Horse,79883359,70000000,Jeremy Irvine,1,Albert Narracott,Steven Spielberg,Drama,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2011-12-25
War Horse,79883359,70000000,Peter Mullan,2,Ted Narracott,Steven Spielberg,Drama,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2011-12-25
War Horse,79883359,70000000,Emily Watson,3,Rosie Narracott,Steven Spielberg,Drama,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2011-12-25
Warm Bodies,66380662,30000000,Teresa Palmer,2,Julie,Dave McKeown,Romantic Comedy,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2013-02-01
Warm Bodies,66380662,30000000,Nicholas Hoult,1,R,Dave McKeown,Romantic Comedy,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2013-02-01
Warm Bodies,66380662,30000000,Analeigh Tipton,3,Nora,Dave McKeown,Romantic Comedy,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2013-02-01
Warrior,13657115,25000000,Jennifer Morrison,3,Tess Conlon,Gavin O Connor,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2011-09-09
Warrior,13657115,25000000,Tom Hardy,2,Tommy Conlon,Gavin O Connor,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2011-09-09
Warrior,13657115,25000000,Joel Edgerton,1,Brendan Conlon,Gavin O Connor,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2011-09-09
Watchmen,107509799,138000000,Matthew Goode,3,Adrian Veidt/Ozymandias,Zack Snyder,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,0,2009-03-06
Watchmen,107509799,138000000,Billy Crudup,2,Dr. Manhattan/Jon Osterman,Zack Snyder,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,0,2009-03-06
Watchmen,107509799,138000000,Malin Ackerman,1,Laurie Jupiter/Silk Spectre,Zack Snyder,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,0,2009-03-06
Waterworld,88246220,175000000,Kevin Costner,1,Mariner,David Twohy,Action,Original Screenplay,Science Fiction,Live Action,0,1995-07-28
Waterworld,88246220,175000000,Dennis Hopper,2,Deacon,David Twohy,Action,Original Screenplay,Science Fiction,Live Action,0,1995-07-28
Waterworld,88246220,175000000,Jeanne Tripplehorn,3,Helen,David Twohy,Action,Original Screenplay,Science Fiction,Live Action,0,1995-07-28
We Bought a Zoo,75624550,50000000,Matt Damon,1,Benjamin Mee,Cameron Crowe,Drama,Based on Factual Book/Article,Dramatization,Live Action,0,2011-12-23
We Bought a Zoo,75624550,50000000,Scarlett Johansson,2,Kelly Foster,Cameron Crowe,Drama,Based on Factual Book/Article,Dramatization,Live Action,0,2011-12-23
We Bought a Zoo,75624550,50000000,Thomas Haden Church,3,Duncan Mee,Cameron Crowe,Drama,Based on Factual Book/Article,Dramatization,Live Action,0,2011-12-23
We're the Millers,150375029,37000000,Will Poutler,3,Kenny Rosemore,Rawson Thurber,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2013-08-07
We're the Millers,150375029,37000000,Jason Sudeikis,2,David Clark,Rawson Thurber,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2013-08-07
We're the Millers,150375029,37000000,Jennifer Aniston,1,Rose O'Reilly,Rawson Thurber,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2013-08-07
Welcome to the Rileys,152857,10000000,James Gandolfini,1,Doug Riley ,Giovanni Agnelli,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2010-10-29
Welcome to the Rileys,152857,10000000,Melissa Leo,2,Lois Riley ,Giovanni Agnelli,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2010-10-29
Welcome to the Rileys,152857,10000000,Kristen Stewart,3,Mallory,Giovanni Agnelli,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2010-10-29
What Lies Beneath,155464351,90000000,Diana Scarwid,3,Jody,Robert Zemeckis,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2000-07-21
What Lies Beneath,155464351,90000000,Harrison Ford,1,Norman Spencer,Robert Zemeckis,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2000-07-21
What Lies Beneath,155464351,90000000,Michelle Pfeiffer,2,Claire Spencer,Robert Zemeckis,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2000-07-21
What to Expect When You're Expecting,41152203,37500000,Cameron Diaz,1,Jules,Kirk Jones,Romantic Comedy,Based on Factual Book/Article,Contemporary Fiction,Live Action,0,2012-05-18
What to Expect When You're Expecting,41152203,37500000,Jennifer Lopez,2,Holly,Kirk Jones,Romantic Comedy,Based on Factual Book/Article,Contemporary Fiction,Live Action,0,2012-05-18
What to Expect When You're Expecting,41152203,37500000,Elizabeth Banks,3,Wendy,Kirk Jones,Romantic Comedy,Based on Factual Book/Article,Contemporary Fiction,Live Action,0,2012-05-18
What Women Want,182805123,65000000,Helen Hunt,2,Darcy Maguire,Nancy Meyers,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2000-12-15
What Women Want,182805123,65000000,Marisa Tomei,3,Lola,Nancy Meyers,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2000-12-15
What Women Want,182805123,65000000,Mel Gibson,1,Nick Marshall,Nancy Meyers,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2000-12-15
What's Your Number?,14011084,20000000,Anna Faris,1,Ally Darling,Mark Mylod,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2011-09-30
What's Your Number?,14011084,20000000,Chris Evans,2,Colin Shea,Mark Mylod,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2011-09-30
What's Your Number?,14011084,20000000,Ari Graynor,3,Daisy Darling,Mark Mylod,Romantic Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2011-09-30
Where the Wild Things Are,77233467,100000000,Mark Ruffalo,3,Boyfriend,Ben Gibbs,Adventure,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2009-10-16
Where the Wild Things Are,77233467,100000000,Max Records,1,Max,Ben Gibbs,Adventure,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2009-10-16
Where the Wild Things Are,77233467,100000000,Catherine Keener,2,Mom,Ben Gibbs,Adventure,Based on Fiction Book/Short Story,Fantasy,Live Action,0,2009-10-16
White House Down,73103784,150000000,Channing Tatum,1,Johnn Cale,Roland Emmerich,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2013-06-28
White House Down,73103784,150000000,Jamie Foxx,2,President James Sawyer,Roland Emmerich,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2013-06-28
White House Down,73103784,150000000,Maggie Gyllenhaal,3,Special Agent Carol Finnerty,Roland Emmerich,Thriller/Suspense,Original Screenplay,Contemporary Fiction,Live Action,0,2013-06-28
Who Framed Roger Rabbit?,154112492,70000000,Charles Fleischer,3,Roger Rabbit/Benny The Cab/Greasy/Psycho,Robert Zemeckis,Comedy,Based on Fiction Book/Short Story,Fantasy,Animation/Live Action,0,1988-06-22
Who Framed Roger Rabbit?,154112492,70000000,Bob Hoskins,1,Eddie Valiant,Robert Zemeckis,Comedy,Based on Fiction Book/Short Story,Fantasy,Animation/Live Action,0,1988-06-22
Who Framed Roger Rabbit?,154112492,70000000,Christopher Lloyd,2,Judge Doom,Robert Zemeckis,Comedy,Based on Fiction Book/Short Story,Fantasy,Animation/Live Action,0,1988-06-22
Why Did I Get Married Too?,60095852,20000000,Jill Scott ,2,Sheila ,Tyler Perry,Drama,Based on Play,Contemporary Fiction,Live Action,1,2010-04-02
Why Did I Get Married Too?,60095852,20000000,Sharon Leal,3,Dianne,Tyler Perry,Drama,Based on Play,Contemporary Fiction,Live Action,1,2010-04-02
Why Did I Get Married Too?,60095852,20000000,Janet Jackson,1,Patricia,Tyler Perry,Drama,Based on Play,Contemporary Fiction,Live Action,1,2010-04-02
Wild Target,109338,8000000,Bill Nighy,1,Victor Maynard,Martin Pope,Comedy,Remake,Contemporary Fiction,Live Action,0,2010-10-29
Wild Target,109338,8000000,Emily Blunt,2,Rose,Martin Pope,Comedy,Remake,Contemporary Fiction,Live Action,0,2010-10-29
Wild Target,109338,8000000,Rupert Grint,3,Tony,Martin Pope,Comedy,Remake,Contemporary Fiction,Live Action,0,2010-10-29
Wild Wild West,113805681,175000000,Will Smith,1,James West,Barry Sonnenfeld,Adventure,Based on TV,Historical Fiction,Live Action,0,1999-06-30
Wild Wild West,113805681,175000000,Kevin Kline,2,Artemus Gordon/President Grant,Barry Sonnenfeld,Adventure,Based on TV,Historical Fiction,Live Action,0,1999-06-30
Wild Wild West,113805681,175000000,Kenneth Branagh,3,Dr. Arliss Loveless,Barry Sonnenfeld,Adventure,Based on TV,Historical Fiction,Live Action,0,1999-06-30
Winnie the Pooh,26692846,30000000,Jim Cummings,2,Winnie the Pooh / Tigger,Peter Del Vecho,Adventure,Based on Fiction Book/Short Story,Kids Fiction,Hand Animation,0,2011-07-15
Winnie the Pooh,26692846,30000000,Bud Luckey,3,Eeyore,Peter Del Vecho,Adventure,Based on Fiction Book/Short Story,Kids Fiction,Hand Animation,0,2011-07-15
Winnie the Pooh,26692846,30000000,John Cleese,1,Narrator,Peter Del Vecho,Adventure,Based on Fiction Book/Short Story,Kids Fiction,Hand Animation,0,2011-07-15
Wonder Boys,19389454,35000000,Tobey Maguire,2,James Leer,Curtis Hanson,Comedy,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2000-02-23
Wonder Boys,19389454,35000000,Frances McDormand,3,Chancellor Sara Gaskell,Curtis Hanson,Comedy,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2000-02-23
Wonder Boys,19389454,35000000,Michael Douglas,1,Professor Grady Tripp,Curtis Hanson,Comedy,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2000-02-23
World Trade Center,70278893,65000000,Nicolas Cage,1,John McLoughlin,Oliver Stone,Drama,Based on Real Life Events,Dramatization,Live Action,0,2006-08-09
World Trade Center,70278893,65000000,Maggie Gyllenhaal,3,Allison Jimeno,Oliver Stone,Drama,Based on Real Life Events,Dramatization,Live Action,0,2006-08-09
World Trade Center,70278893,65000000,Michael Pena,2,Will Jimeno,Oliver Stone,Drama,Based on Real Life Events,Dramatization,Live Action,0,2006-08-09
World War Z,202359711,190000000,Brad Pitt,1,Gerry Lane,Marc Forster,Action,Based on Fiction Book/Short Story,Science Fiction,Live Action,0,2013-06-21
World War Z,202359711,190000000,Mireille Enos,2,Karen,Marc Forster,Action,Based on Fiction Book/Short Story,Science Fiction,Live Action,0,2013-06-21
World War Z,202359711,190000000,James Badge Dale,3,Army Ranger,Marc Forster,Action,Based on Fiction Book/Short Story,Science Fiction,Live Action,0,2013-06-21
World's Greatest Dad,221805,10000000,Robin Williams,1,Lance Clayton,Bobcat Goldthwait,Black Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2009-08-21
World's Greatest Dad,221805,10000000,Daryl Sabara,3,Kyle Clayton,Bobcat Goldthwait,Black Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2009-08-21
World's Greatest Dad,221805,10000000,Alexie Gilmore,2,Claire,Bobcat Goldthwait,Black Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2009-08-21
Wrath of the Titans,83670083,150000000,Sam Worthington,1,Perseus,Jonathan Liebesman,Adventure,Based on Folk Tale/Legend/Fairytale,Fantasy,Animation/Live Action,1,2012-03-30
Wrath of the Titans,83670083,150000000,Ralph Fiennes,3,Hades,Jonathan Liebesman,Adventure,Based on Folk Tale/Legend/Fairytale,Fantasy,Animation/Live Action,1,2012-03-30
Wrath of the Titans,83670083,150000000,Liam Neeson,2,Zeus,Jonathan Liebesman,Adventure,Based on Folk Tale/Legend/Fairytale,Fantasy,Animation/Live Action,1,2012-03-30
Wreck-It Ralph,189412677,165000000,Jack McBrayer,3,Felix,Rich Moore,Adventure,Original Screenplay,Kids Fiction,Digital Animation,0,2012-11-02
Wreck-It Ralph,189412677,165000000,John C. Reilly,1,Ralph,Rich Moore,Adventure,Original Screenplay,Kids Fiction,Digital Animation,0,2012-11-02
Wreck-It Ralph,189412677,165000000,Sarah Silverman,2,Vanellope,Rich Moore,Adventure,Original Screenplay,Kids Fiction,Digital Animation,0,2012-11-02
X-Men,157299717,75000000,Patrick Stewart,1,Xavier,Bryan Singer,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,0,2000-07-14
X-Men,157299717,75000000,Hugh Jackman,2,Logan/Wolverine,Bryan Singer,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,0,2000-07-14
X-Men,157299717,75000000,Ian McKellen,3,Magneto,Bryan Singer,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,0,2000-07-14
X-Men Origins: Wolverine,179883157,150000000,Hugh Jackman,1,Logan / Wolverine,Gavin Hood,Action,Spin-Off,Super Hero,Live Action,0,2009-05-01
X-Men Origins: Wolverine,179883157,150000000,Liev Schreiber,2,Victor Creed / Sabretooth,Gavin Hood,Action,Spin-Off,Super Hero,Live Action,0,2009-05-01
X-Men Origins: Wolverine,179883157,150000000,Danny Huston,3,William Stryker,Gavin Hood,Action,Spin-Off,Super Hero,Live Action,0,2009-05-01
X-Men: First Class,146408305,160000000,James McAvoy,1,Professor Charles Xavier,Matthew Vaughn,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2011-06-03
X-Men: First Class,146408305,160000000,Michael Fassbender,2,Erik Lehnsherr / Magneto,Matthew Vaughn,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2011-06-03
X-Men: First Class,146408305,160000000,Jennifer Lawrence,3,Raven Darkholme / Mystique,Matthew Vaughn,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2011-06-03
X-Men: The Last Stand,234362462,210000000,Hugh Jackman,1,Logan/Wolverine,Brett Ratner,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2006-05-26
X-Men: The Last Stand,234362462,210000000,Ian McKellen,3,Erik Lensherr Magneto,Brett Ratner,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2006-05-26
X-Men: The Last Stand,234362462,210000000,Halle Berry,2,Ororo Munroe/Storm,Brett Ratner,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2006-05-26
X2,214949694,125000000,Patrick Stewart,1,Prof. Charles Xavier,Bryan Singer,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2003-05-02
X2,214949694,125000000,Hugh Jackman,2,Wolverine,Bryan Singer,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2003-05-02
X2,214949694,125000000,Ian McKellen,3,Magneto,Bryan Singer,Action,Based on Comic/Graphic Novel,Super Hero,Live Action,1,2003-05-02
xXx,141930000,70000000,Asia Argento,2,Yelena,Rob Cohen,Action,Original Screenplay,Contemporary Fiction,Live Action,0,2002-08-09
xXx,141930000,70000000,Marton Csokas,3,Yorgi,Rob Cohen,Action,Original Screenplay,Contemporary Fiction,Live Action,0,2002-08-09
xXx,141930000,70000000,Vin Diesel,1,Xander Cage,Rob Cohen,Action,Original Screenplay,Contemporary Fiction,Live Action,0,2002-08-09
XXX: State of the Union,26873932,60000000,Ice Cube,1,Darius Stone,Lee Tamahori,Action,Original Screenplay,Contemporary Fiction,Live Action,1,2005-04-29
XXX: State of the Union,26873932,60000000,Willem Dafoe,2,General George Octavius Deckert,Lee Tamahori,Action,Original Screenplay,Contemporary Fiction,Live Action,1,2005-04-29
XXX: State of the Union,26873932,60000000,Scott Speedman,3,Agent Kyle Steele,Lee Tamahori,Action,Original Screenplay,Contemporary Fiction,Live Action,1,2005-04-29
Year One,43337279,60000000,Michael Cera,2,Oh,Harold Ramis,Comedy,Original Screenplay,Historical Fiction,Live Action,0,2009-06-19
Year One,43337279,60000000,Jack Black,1,Zed,Harold Ramis,Comedy,Original Screenplay,Historical Fiction,Live Action,0,2009-06-19
Year One,43337279,60000000,Oliver Platt,3,High Priest,Harold Ramis,Comedy,Original Screenplay,Historical Fiction,Live Action,0,2009-06-19
Yes Man,97690976,50000000,Jim Carrey,1,Carl Allen,Peyton Reed,Comedy,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2008-12-19
Yes Man,97690976,50000000,Bradley Cooper,3,Peter,Peyton Reed,Comedy,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2008-12-19
Yes Man,97690976,50000000,Zooey Deschanel,2,Allison,Peyton Reed,Comedy,Based on Fiction Book/Short Story,Contemporary Fiction,Live Action,0,2008-12-19
You Again,25702053,20000000,Sigourney Weaver,3,Ramona,John J. Strauss,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2010-09-24
You Again,25702053,20000000,Kristen Bell,1,Marni,John J. Strauss,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2010-09-24
You Again,25702053,20000000,Jamie Lee Curtis,2,Gail,John J. Strauss,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2010-09-24
You Will Meet a Tall Dark Stranger,3247816,15000000,Anthony Hopkins,3,Alfie,Woody Allen,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2010-09-22
You Will Meet a Tall Dark Stranger,3247816,15000000,Gemma Jones,1,Helena,Woody Allen,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2010-09-22
You Will Meet a Tall Dark Stranger,3247816,15000000,Paulene Collins,2,Cristal,Woody Allen,Drama,Original Screenplay,Contemporary Fiction,Live Action,0,2010-09-22
You've Got Mail,115821495,65000000,Tom Hanks,1,Joe Fox,Nora Ephron,Drama,Based on Play,Contemporary Fiction,Live Action,0,1998-12-18
You've Got Mail,115821495,65000000,Meg Ryan,2,Kathleen Kelly,Nora Ephron,Drama,Based on Play,Contemporary Fiction,Live Action,0,1998-12-18
You've Got Mail,115821495,65000000,Parker Posey,3,Patricia Eden,Nora Ephron,Drama,Based on Play,Contemporary Fiction,Live Action,0,1998-12-18
You Me and Dupree,75802010,54000000,Matt Dillon,3,Carl Peterson,Rolfe Kent,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2006-07-14
You Me and Dupree,75802010,54000000,Kate Hudson,2,Molly Peterson,Rolfe Kent,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2006-07-14
You Me and Dupree,75802010,54000000,Owen Wilson,1,Randy Dupree,Rolfe Kent,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2006-07-14
Young Adult,16311571,12000000,Charlize Theron,1,Mavis Gary,Suzanne Smith,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2011-12-09
Young Adult,16311571,12000000,Patrick Wilson,2,Buddy Shale,Suzanne Smith,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2011-12-09
Young Adult,16311571,12000000,Patton Oswalt,3,Matt Freehauf,Suzanne Smith,Comedy,Original Screenplay,Contemporary Fiction,Live Action,0,2011-12-09
Young Sherlock Holmes,19739000,18000000,Nicholas Rowe,1,Sherlock Holmes,Barry Levinson,Adventure,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,1985-12-04
Young Sherlock Holmes,19739000,18000000,Alan Cox,2,John Watson,Barry Levinson,Adventure,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,1985-12-04
Young Sherlock Holmes,19739000,18000000,Sophie Ward,3,Elizabeth,Barry Levinson,Adventure,Based on Fiction Book/Short Story,Historical Fiction,Live Action,0,1985-12-04
Zero Dark Thirty,95720716,52500000,Jessica Chastain,1,Maya,Kathryn Bigelow,Drama,Based on Real Life Events,Dramatization,Live Action,0,2012-12-19
Zero Dark Thirty,95720716,52500000,Jason Clarke,2,Dan,Kathryn Bigelow,Drama,Based on Real Life Events,Dramatization,Live Action,0,2012-12-19
Zero Dark Thirty,95720716,52500000,Joel Edgerton,3,Chris Pratt,Kathryn Bigelow,Drama,Based on Real Life Events,Dramatization,Live Action,0,2012-12-19
Zodiac,33080084,85000000,Jake Gyllenhaal,1,Robert Graysmith,David Fincher,Thriller/Suspense,Based on Fiction Book/Short Story,Dramatization,Live Action,0,2007-03-02
Zodiac,33080084,85000000,Mark Ruffalo,2,Inspector David Toschi,David Fincher,Thriller/Suspense,Based on Fiction Book/Short Story,Dramatization,Live Action,0,2007-03-02
Zodiac,33080084,85000000,Robert Downey Jr.,3,Paul Avery,David Fincher,Thriller/Suspense,Based on Fiction Book/Short Story,Dramatization,Live Action,0,2007-03-02
Zombieland,75590286,23600000,Woody Harrelson,1,Tallahassee,Ruben Fleischer,Comedy,Original Screenplay,Fantasy,Live Action,0,2009-10-02
Zombieland,75590286,23600000,Jesse Eisenberg,2,Columbus,Ruben Fleischer,Comedy,Original Screenplay,Fantasy,Live Action,0,2009-10-02
Zombieland,75590286,23600000,Emma Stone,3,Wichita,Ruben Fleischer,Comedy,Original Screenplay,Fantasy,Live Action,0,2009-10-02
Zookeeper,80360866,80000000,Kevin James,1,Griffin Keyes,Frank Coraci,Romantic Comedy,Original Screenplay,Fantasy,Animation/Live Action,0,2011-07-08
Zookeeper,80360866,80000000,Leslie Bibb,3,Stephanie,Frank Coraci,Romantic Comedy,Original Screenplay,Fantasy,Animation/Live Action,0,2011-07-08
Zookeeper,80360866,80000000,Rosario Dawson,2,Kate,Frank Coraci,Romantic Comedy,Original Screenplay,Fantasy,Animation/Live Action,0,2011-07-08
